   1.5797252e+03   1.5643500e+03  -2.0214148e+01   2.0118001e+00   2.2592078e+00   2.2595733e+00   2.2581289e+00   1.0150731e+02   1.0617080e+02   3.6981997e+02
   1.5796742e+03   1.5644000e+03  -2.0214151e+01   2.0118000e+00   2.2592090e+00   2.2595721e+00   2.2581289e+00   1.0152272e+02   1.0615560e+02   3.6981997e+02
   1.5796232e+03   1.5644500e+03  -2.0214154e+01   2.0118000e+00   2.2592102e+00   2.2595709e+00   2.2581289e+00   1.0153833e+02   1.0614040e+02   3.6981997e+02
   1.5795723e+03   1.5645000e+03  -2.0214157e+01   2.0117999e+00   2.2592114e+00   2.2595697e+00   2.2581289e+00   1.0155370e+02   1.0612530e+02   3.6981997e+02
   1.5795213e+03   1.5645500e+03  -2.0214160e+01   2.0117999e+00   2.2592125e+00   2.2595684e+00   2.2581289e+00   1.0156928e+02   1.0611016e+02   3.6981997e+02
   1.5794703e+03   1.5646000e+03  -2.0214163e+01   2.0117998e+00   2.2592137e+00   2.2595672e+00   2.2581289e+00   1.0158466e+02   1.0609507e+02   3.6981997e+02
   1.5794194e+03   1.5646500e+03  -2.0214166e+01   2.0117997e+00   2.2592149e+00   2.2595660e+00   2.2581289e+00   1.0160014e+02   1.0607999e+02   3.6981997e+02
   1.5793684e+03   1.5647000e+03  -2.0214169e+01   2.0117997e+00   2.2592161e+00   2.2595648e+00   2.2581289e+00   1.0161568e+02   1.0606471e+02   3.6981997e+02
   1.5793175e+03   1.5647500e+03  -2.0214172e+01   2.0117996e+00   2.2592172e+00   2.2595635e+00   2.2581289e+00   1.0163108e+02   1.0604963e+02   3.6981997e+02
   1.5792666e+03   1.5648000e+03  -2.0214174e+01   2.0117996e+00   2.2592184e+00   2.2595623e+00   2.2581289e+00   1.0164668e+02   1.0603445e+02   3.6981997e+02
   1.5792156e+03   1.5648500e+03  -2.0214177e+01   2.0117995e+00   2.2592196e+00   2.2595611e+00   2.2581289e+00   1.0166214e+02   1.0601928e+02   3.6981997e+02
   1.5791647e+03   1.5649000e+03  -2.0214180e+01   2.0117994e+00   2.2592208e+00   2.2595599e+00   2.2581289e+00   1.0167745e+02   1.0600416e+02   3.6981997e+02
   1.5791138e+03   1.5649500e+03  -2.0214183e+01   2.0117994e+00   2.2592219e+00   2.2595586e+00   2.2581289e+00   1.0169307e+02   1.0598894e+02   3.6981997e+02
   1.5790629e+03   1.5650000e+03  -2.0214186e+01   2.0117993e+00   2.2592231e+00   2.2595574e+00   2.2581289e+00   1.0170834e+02   1.0597378e+02   3.6981997e+02
   1.5790120e+03   1.5650500e+03  -2.0214188e+01   2.0117993e+00   2.2592243e+00   2.2595562e+00   2.2581289e+00   1.0172382e+02   1.0595861e+02   3.6981997e+02
   1.5789611e+03   1.5651000e+03  -2.0214191e+01   2.0117992e+00   2.2592255e+00   2.2595550e+00   2.2581289e+00   1.0173936e+02   1.0594351e+02   3.6981997e+02
   1.5789102e+03   1.5651500e+03  -2.0214194e+01   2.0117992e+00   2.2592266e+00   2.2595537e+00   2.2581289e+00   1.0175480e+02   1.0592845e+02   3.6981997e+02
   1.5788593e+03   1.5652000e+03  -2.0214197e+01   2.0117991e+00   2.2592278e+00   2.2595525e+00   2.2581289e+00   1.0177025e+02   1.0591320e+02   3.6981997e+02
   1.5788085e+03   1.5652500e+03  -2.0214199e+01   2.0117991e+00   2.2592290e+00   2.2595513e+00   2.2581289e+00   1.0178570e+02   1.0589805e+02   3.6981997e+02
   1.5787576e+03   1.5653000e+03  -2.0214202e+01   2.0117990e+00   2.2592302e+00   2.2595501e+00   2.2581289e+00   1.0180111e+02   1.0588290e+02   3.6981997e+02
   1.5787067e+03   1.5653500e+03  -2.0214205e+01   2.0117990e+00   2.2592313e+00   2.2595488e+00   2.2581289e+00   1.0181652e+02   1.0586776e+02   3.6981997e+02
   1.5786559e+03   1.5654000e+03  -2.0214207e+01   2.0117989e+00   2.2592325e+00   2.2595476e+00   2.2581289e+00   1.0183199e+02   1.0585252e+02   3.6981997e+02
   1.5786050e+03   1.5654500e+03  -2.0214210e+01   2.0117988e+00   2.2592337e+00   2.2595464e+00   2.2581289e+00   1.0184746e+02   1.0583743e+02   3.6981997e+02
   1.5785542e+03   1.5655000e+03  -2.0214213e+01   2.0117988e+00   2.2592349e+00   2.2595452e+00   2.2581289e+00   1.0186284e+02   1.0582230e+02   3.6981997e+02
   1.5785034e+03   1.5655500e+03  -2.0214215e+01   2.0117987e+00   2.2592360e+00   2.2595440e+00   2.2581289e+00   1.0187828e+02   1.0580717e+02   3.6981997e+02
   1.5784525e+03   1.5656000e+03  -2.0214218e+01   2.0117987e+00   2.2592372e+00   2.2595427e+00   2.2581289e+00   1.0189367e+02   1.0579194e+02   3.6981997e+02
   1.5784017e+03   1.5656500e+03  -2.0214220e+01   2.0117986e+00   2.2592384e+00   2.2595415e+00   2.2581289e+00   1.0190921e+02   1.0577687e+02   3.6981997e+02
   1.5783509e+03   1.5657000e+03  -2.0214223e+01   2.0117986e+00   2.2592396e+00   2.2595403e+00   2.2581289e+00   1.0192447e+02   1.0576165e+02   3.6981997e+02
   1.5783001e+03   1.5657500e+03  -2.0214225e+01   2.0117985e+00   2.2592407e+00   2.2595391e+00   2.2581289e+00   1.0193997e+02   1.0574658e+02   3.6981997e+02
   1.5782493e+03   1.5658000e+03  -2.0214228e+01   2.0117985e+00   2.2592419e+00   2.2595379e+00   2.2581289e+00   1.0195548e+02   1.0573136e+02   3.6981997e+02
   1.5781985e+03   1.5658500e+03  -2.0214230e+01   2.0117984e+00   2.2592431e+00   2.2595366e+00   2.2581289e+00   1.0197075e+02   1.0571625e+02   3.6981997e+02
   1.5781477e+03   1.5659000e+03  -2.0214233e+01   2.0117984e+00   2.2592443e+00   2.2595354e+00   2.2581289e+00   1.0198623e+02   1.0570109e+02   3.6981997e+02
   1.5780969e+03   1.5659500e+03  -2.0214235e+01   2.0117983e+00   2.2592454e+00   2.2595342e+00   2.2581289e+00   1.0200166e+02   1.0568603e+02   3.6981997e+02
   1.5780462e+03   1.5660000e+03  -2.0214237e+01   2.0117983e+00   2.2592466e+00   2.2595330e+00   2.2581289e+00   1.0201714e+02   1.0567068e+02   3.6981997e+02
   1.5779954e+03   1.5660500e+03  -2.0214240e+01   2.0117983e+00   2.2592478e+00   2.2595318e+00   2.2581289e+00   1.0203253e+02   1.0565563e+02   3.6981997e+02
   1.5779446e+03   1.5661000e+03  -2.0214242e+01   2.0117982e+00   2.2592490e+00   2.2595305e+00   2.2581289e+00   1.0204783e+02   1.0564038e+02   3.6981997e+02
   1.5778939e+03   1.5661500e+03  -2.0214244e+01   2.0117982e+00   2.2592501e+00   2.2595293e+00   2.2581289e+00   1.0206338e+02   1.0562539e+02   3.6981997e+02
   1.5778431e+03   1.5662000e+03  -2.0214247e+01   2.0117981e+00   2.2592513e+00   2.2595281e+00   2.2581289e+00   1.0207869e+02   1.0561020e+02   3.6981997e+02
   1.5777924e+03   1.5662500e+03  -2.0214249e+01   2.0117981e+00   2.2592525e+00   2.2595269e+00   2.2581289e+00   1.0209415e+02   1.0559496e+02   3.6981997e+02
   1.5777416e+03   1.5663000e+03  -2.0214251e+01   2.0117980e+00   2.2592537e+00   2.2595257e+00   2.2581289e+00   1.0210952e+02   1.0557987e+02   3.6981997e+02
   1.5776909e+03   1.5663500e+03  -2.0214254e+01   2.0117980e+00   2.2592549e+00   2.2595245e+00   2.2581289e+00   1.0212489e+02   1.0556464e+02   3.6981997e+02
   1.5776402e+03   1.5664000e+03  -2.0214256e+01   2.0117979e+00   2.2592560e+00   2.2595232e+00   2.2581289e+00   1.0214032e+02   1.0554951e+02   3.6981997e+02
   1.5775895e+03   1.5664500e+03  -2.0214258e+01   2.0117979e+00   2.2592572e+00   2.2595220e+00   2.2581289e+00   1.0215575e+02   1.0553449e+02   3.6981997e+02
   1.5775388e+03   1.5665000e+03  -2.0214260e+01   2.0117978e+00   2.2592584e+00   2.2595208e+00   2.2581289e+00   1.0217109e+02   1.0551931e+02   3.6981997e+02
   1.5774881e+03   1.5665500e+03  -2.0214262e+01   2.0117978e+00   2.2592596e+00   2.2595196e+00   2.2581289e+00   1.0218654e+02   1.0550409e+02   3.6981997e+02
   1.5774374e+03   1.5666000e+03  -2.0214265e+01   2.0117978e+00   2.2592607e+00   2.2595184e+00   2.2581289e+00   1.0220189e+02   1.0548902e+02   3.6981997e+02
   1.5773867e+03   1.5666500e+03  -2.0214267e+01   2.0117977e+00   2.2592619e+00   2.2595172e+00   2.2581289e+00   1.0221730e+02   1.0547386e+02   3.6981997e+02
   1.5773360e+03   1.5667000e+03  -2.0214269e+01   2.0117977e+00   2.2592631e+00   2.2595159e+00   2.2581289e+00   1.0223266e+02   1.0545865e+02   3.6981997e+02
   1.5772853e+03   1.5667500e+03  -2.0214271e+01   2.0117976e+00   2.2592643e+00   2.2595147e+00   2.2581289e+00   1.0224803e+02   1.0544344e+02   3.6981997e+02
   1.5772346e+03   1.5668000e+03  -2.0214273e+01   2.0117976e+00   2.2592655e+00   2.2595135e+00   2.2581289e+00   1.0226340e+02   1.0542834e+02   3.6981997e+02
   1.5771840e+03   1.5668500e+03  -2.0214275e+01   2.0117975e+00   2.2592666e+00   2.2595123e+00   2.2581289e+00   1.0227878e+02   1.0541324e+02   3.6981997e+02
   1.5771333e+03   1.5669000e+03  -2.0214277e+01   2.0117975e+00   2.2592678e+00   2.2595111e+00   2.2581289e+00   1.0229411e+02   1.0539799e+02   3.6981997e+02
   1.5770827e+03   1.5669500e+03  -2.0214279e+01   2.0117975e+00   2.2592690e+00   2.2595099e+00   2.2581289e+00   1.0230950e+02   1.0538284e+02   3.6981997e+02
   1.5770320e+03   1.5670000e+03  -2.0214281e+01   2.0117974e+00   2.2592702e+00   2.2595087e+00   2.2581289e+00   1.0232495e+02   1.0536775e+02   3.6981997e+02
   1.5769814e+03   1.5670500e+03  -2.0214283e+01   2.0117974e+00   2.2592713e+00   2.2595074e+00   2.2581289e+00   1.0234035e+02   1.0535256e+02   3.6981997e+02
   1.5769307e+03   1.5671000e+03  -2.0214285e+01   2.0117973e+00   2.2592725e+00   2.2595062e+00   2.2581289e+00   1.0235565e+02   1.0533742e+02   3.6981997e+02
   1.5768801e+03   1.5671500e+03  -2.0214287e+01   2.0117973e+00   2.2592737e+00   2.2595050e+00   2.2581289e+00   1.0237101e+02   1.0532224e+02   3.6981997e+02
   1.5768295e+03   1.5672000e+03  -2.0214289e+01   2.0117973e+00   2.2592749e+00   2.2595038e+00   2.2581289e+00   1.0238633e+02   1.0530706e+02   3.6981997e+02
   1.5767789e+03   1.5672500e+03  -2.0214291e+01   2.0117972e+00   2.2592761e+00   2.2595026e+00   2.2581289e+00   1.0240175e+02   1.0529193e+02   3.6981997e+02
   1.5767283e+03   1.5673000e+03  -2.0214293e+01   2.0117972e+00   2.2592772e+00   2.2595014e+00   2.2581289e+00   1.0241723e+02   1.0527681e+02   3.6981997e+02
   1.5766777e+03   1.5673500e+03  -2.0214295e+01   2.0117972e+00   2.2592784e+00   2.2595002e+00   2.2581289e+00   1.0243246e+02   1.0526168e+02   3.6981997e+02
   1.5766271e+03   1.5674000e+03  -2.0214296e+01   2.0117971e+00   2.2592796e+00   2.2594990e+00   2.2581289e+00   1.0244780e+02   1.0524652e+02   3.6981997e+02
   1.5765765e+03   1.5674500e+03  -2.0214298e+01   2.0117971e+00   2.2592808e+00   2.2594977e+00   2.2581289e+00   1.0246315e+02   1.0523135e+02   3.6981997e+02
   1.5765259e+03   1.5675000e+03  -2.0214300e+01   2.0117970e+00   2.2592820e+00   2.2594965e+00   2.2581289e+00   1.0247855e+02   1.0521614e+02   3.6981997e+02
   1.5764753e+03   1.5675500e+03  -2.0214302e+01   2.0117970e+00   2.2592831e+00   2.2594953e+00   2.2581289e+00   1.0249400e+02   1.0520098e+02   3.6981997e+02
   1.5764248e+03   1.5676000e+03  -2.0214303e+01   2.0117970e+00   2.2592843e+00   2.2594941e+00   2.2581289e+00   1.0250921e+02   1.0518582e+02   3.6981997e+02
   1.5763742e+03   1.5676500e+03  -2.0214305e+01   2.0117969e+00   2.2592855e+00   2.2594929e+00   2.2581289e+00   1.0252453e+02   1.0517067e+02   3.6981997e+02
   1.5763237e+03   1.5677000e+03  -2.0214307e+01   2.0117969e+00   2.2592867e+00   2.2594917e+00   2.2581289e+00   1.0253985e+02   1.0515557e+02   3.6981997e+02
   1.5762731e+03   1.5677500e+03  -2.0214309e+01   2.0117969e+00   2.2592879e+00   2.2594905e+00   2.2581289e+00   1.0255527e+02   1.0514042e+02   3.6981997e+02
   1.5762226e+03   1.5678000e+03  -2.0214310e+01   2.0117968e+00   2.2592890e+00   2.2594893e+00   2.2581289e+00   1.0257061e+02   1.0512523e+02   3.6981997e+02
